timestamp,utc_timestamp,node_id,camera_id,event_type,track_id,category,class_name,confidence,plate_text,ocr_confidence,status,details
08:42:40,2026-09-23T03:13:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,4,human,person,0.65,-,0.0,WARNING,Stationary 19s within 0.30x height (movement 0.02 heights/s)
08:43:23,2026-09-23T03:13:29Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,57,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.20x height (movement 0.02 heights/s)
08:42:41,2026-09-23T03:13:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,39,human,person,0.65,-,0.0,WARNING,Stationary 18s within 0.14x height (movement 0.01 heights/s)
08:42:41,2026-09-23T03:13:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,60,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.04x height (movement 0.00 heights/s)
08:42:44,2026-09-23T03:13:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,INTRUSION_ALERT,76,human,person,0.712,-,0.0,UNKNOWN_INTRUDER,"UNKNOWN PERSON | OUTBOUND (Northbound) at (1050, 598) | ID:NONE"
08:42:49,2026-09-23T03:13:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,143,human,person,0.65,-,0.0,WARNING,Stationary 17s within 0.11x height (movement 0.01 heights/s)
08:42:49,2026-09-23T03:13:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,97,human,person,0.65,-,0.0,WARNING,Stationary 17s within 0.27x height (movement 0.02 heights/s)
08:42:49,2026-09-23T03:13:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,123,human,person,0.65,-,0.0,WARNING,Stationary 17s within 0.28x height (movement 0.02 heights/s)
08:42:53,2026-09-23T03:13:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,118,human,person,0.65,-,0.0,WARNING,Stationary 12s within 0.32x height (movement 0.03 heights/s)
08:42:53,2026-09-23T03:13:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,33,human,person,0.65,-,0.0,WARNING,Stationary 23s within 0.22x height (movement 0.02 heights/s)
08:42:55,2026-09-23T03:13:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,212,human,person,0.65,-,0.0,WARNING,Stationary 12s within 0.14x height (movement 0.01 heights/s)
08:42:56,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,126,human,person,0.65,-,0.0,WARNING,Stationary 12s within 0.30x height (movement 0.02 heights/s)
08:42:57,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,213,human,person,0.65,-,0.0,WARNING,Stationary 13s within 0.20x height (movement 0.02 heights/s)
08:42:57,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,214,human,person,0.65,-,0.0,WARNING,Stationary 13s within 0.22x height (movement 0.02 heights/s)
08:43:00,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,190,human,person,0.65,-,0.0,WARNING,Stationary 12s within 0.08x height (movement 0.01 heights/s)
08:43:00,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,219,human,person,0.65,-,0.0,WARNING,Stationary 12s within 0.06x height (movement 0.00 heights/s)
08:43:01,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,172,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.06x height (movement 0.00 heights/s)
08:43:01,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,220,human,person,0.65,-,0.0,WARNING,Stationary 12s within 0.11x height (movement 0.01 heights/s)
08:43:01,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,156,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.11x height (movement 0.01 heights/s)
08:43:03,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,30,human,person,0.65,-,0.0,WARNING,Stationary 13s within 0.33x height (movement 0.08 heights/s)
08:43:08,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,GROUP_CONVERGENCE,61,human,person,0.6,-,0.0,NOTICE,"4 persons converged within 1.6 body-lengths (tracks [61, 67, 165, 174])"
08:43:10,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,226,human,person,0.65,-,0.0,WARNING,Stationary 12s within 0.29x height (movement 0.02 heights/s)
08:43:10,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,60,human,person,0.65,-,0.0,WARNING,Stationary 41s within 0.06x height (movement 0.00 heights/s)
08:43:15,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,93,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.25x height (movement 0.04 heights/s)
08:43:20,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,213,human,person,0.65,-,0.0,WARNING,Stationary 36s within 0.23x height (movement 0.02 heights/s)
08:43:20,2026-09-23T03:13:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,214,human,person,0.65,-,0.0,WARNING,Stationary 36s within 0.27x height (movement 0.02 heights/s)
08:43:24,2026-09-23T03:13:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,157,human,person,0.65,-,0.0,WARNING,Stationary 12s within 0.16x height (movement 0.04 heights/s)
08:43:24,2026-09-23T03:13:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,230,human,person,0.65,-,0.0,WARNING,Stationary 14s within 0.34x height (movement 0.03 heights/s)
08:43:43,2026-09-23T03:13:45Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,8,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.11x height (movement 0.01 heights/s)
08:43:33,2026-09-23T03:14:29Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,49,human,person,0.65,-,0.0,WARNING,Stationary 20s within 0.10x height (movement 0.01 heights/s)
08:43:26,2026-09-23T03:14:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,GROUP_CONVERGENCE,145,human,person,0.6,-,0.0,NOTICE,"4 persons converged within 1.6 body-lengths (tracks [145, 168, 201, 205])"
08:44:08,2026-09-23T03:14:29Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,29,human,person,0.65,-,0.0,WARNING,Stationary 16s within 0.19x height (movement 0.01 heights/s)
08:44:14,2026-09-23T03:14:29Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,INTRUSION_ALERT,20,human,person,0.808,-,0.0,UNKNOWN_INTRUDER,"UNKNOWN PERSON | OUTBOUND (Northbound) at (479, 279) | ID:NONE"
08:43:33,2026-09-23T03:14:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,235,human,person,0.65,-,0.0,WARNING,Stationary 17s within 0.29x height (movement 0.02 heights/s)
08:44:22,2026-09-23T03:14:29Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,18,human,person,0.65,-,0.0,WARNING,Stationary 18s within 0.23x height (movement 0.01 heights/s)
08:43:33,2026-09-23T03:14:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,221,human,person,0.65,-,0.0,WARNING,Stationary 17s within 0.23x height (movement 0.01 heights/s)
08:43:33,2026-09-23T03:14:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,223,human,person,0.65,-,0.0,WARNING,Stationary 17s within 0.09x height (movement 0.00 heights/s)
08:43:33,2026-09-23T03:14:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,222,human,person,0.65,-,0.0,WARNING,Stationary 17s within 0.12x height (movement 0.01 heights/s)
08:43:33,2026-09-23T03:14:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,207,human,person,0.65,-,0.0,WARNING,Stationary 17s within 0.07x height (movement 0.01 heights/s)
08:43:33,2026-09-23T03:14:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,60,human,person,0.65,-,0.0,WARNING,Stationary 64s within 0.06x height (movement 0.00 heights/s)
08:43:33,2026-09-23T03:14:29Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,45,human,person,0.65,-,0.0,WARNING,Stationary 17s within 0.20x height (movement 0.01 heights/s)
08:43:40,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,240,human,person,0.65,-,0.0,WARNING,Stationary 18s within 0.32x height (movement 0.02 heights/s)
08:43:42,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,INTRUSION_ALERT,244,human,person,0.792,-,0.0,UNKNOWN_INTRUDER,"UNKNOWN PERSON | OUTBOUND (Northbound) at (1865, 589) | ID:NONE"
08:43:42,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,242,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.09x height (movement 0.01 heights/s)
08:43:42,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,185,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.01x height (movement 0.00 heights/s)
08:43:44,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,157,human,person,0.65,-,0.0,WARNING,Stationary 32s within 0.16x height (movement 0.02 heights/s)
08:43:46,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,219,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.23x height (movement 0.04 heights/s)
08:43:46,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,118,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.22x height (movement 0.02 heights/s)
08:43:46,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,64,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.24x height (movement 0.02 heights/s)
08:43:46,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,67,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.26x height (movement 0.03 heights/s)
08:43:49,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,GROUP_CONVERGENCE,145,human,person,0.6,-,0.0,NOTICE,"4 persons converged within 1.6 body-lengths (tracks [145, 226, 231, 241])"
08:43:51,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,232,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.33x height (movement 0.03 heights/s)
08:43:53,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,INTRUSION_ALERT,230,human,person,0.827,-,0.0,UNKNOWN_INTRUDER,"UNKNOWN PERSON | INBOUND (Southbound) at (951, 615) | ID:NONE"
08:43:54,2026-09-23T03:14:30Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,167,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.00x height (movement 0.00 heights/s)
08:43:54,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,141,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.00x height (movement 0.00 heights/s)
08:43:55,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,223,human,person,0.65,-,0.0,WARNING,Stationary 38s within 0.32x height (movement 0.02 heights/s)
08:43:55,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,60,human,person,0.65,-,0.0,WARNING,Stationary 85s within 0.06x height (movement 0.00 heights/s)
08:43:57,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,117,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.18x height (movement 0.02 heights/s)
08:43:59,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,241,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.14x height (movement 0.01 heights/s)
08:44:04,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,INTRUSION_ALERT,248,human,person,0.799,-,0.0,UNKNOWN_INTRUDER,"UNKNOWN PERSON | INBOUND (Southbound) at (1231, 630) | ID:NONE"
08:44:04,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,249,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.21x height (movement 0.03 heights/s)
08:44:05,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,33,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.19x height (movement 0.02 heights/s)
08:44:06,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,193,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.29x height (movement 0.03 heights/s)
08:44:07,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,194,human,person,0.65,-,0.0,WARNING,Stationary 20s within 0.26x height (movement 0.03 heights/s)
08:44:07,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,4,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.18x height (movement 0.02 heights/s)
08:44:07,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,230,human,person,0.65,-,0.0,WARNING,Stationary 18s within 0.11x height (movement 0.02 heights/s)
08:44:07,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,248,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.34x height (movement 0.05 heights/s)
08:44:09,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,242,human,person,0.65,-,0.0,WARNING,Stationary 37s within 0.10x height (movement 0.01 heights/s)
08:44:09,2026-09-23T03:14:31Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,157,human,person,0.65,-,0.0,WARNING,Stationary 57s within 0.16x height (movement 0.02 heights/s)
08:44:09,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,93,human,person,0.65,-,0.0,WARNING,Stationary 19s within 0.28x height (movement 0.01 heights/s)
08:44:10,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,221,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.00x height (movement 0.00 heights/s)
08:44:10,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,207,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.00x height (movement 0.00 heights/s)
08:44:10,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,198,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.00x height (movement 0.00 heights/s)
08:44:10,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,GROUP_CONVERGENCE,33,human,person,0.6,-,0.0,NOTICE,"4 persons converged within 1.6 body-lengths (tracks [33, 207, 221, 235])"
08:44:12,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,250,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.07x height (movement 0.00 heights/s)
08:44:12,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,172,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.15x height (movement 0.01 heights/s)
08:44:12,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,131,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.08x height (movement 0.01 heights/s)
08:44:12,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,123,human,person,0.65,-,0.0,WARNING,Stationary 15s within 0.16x height (movement 0.01 heights/s)
08:44:15,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,167,human,person,0.65,-,0.0,WARNING,Stationary 36s within 0.29x height (movement 0.00 heights/s)
08:44:16,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,235,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.28x height (movement 0.04 heights/s)
08:44:16,2026-09-23T03:14:32Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,223,human,person,0.65,-,0.0,WARNING,Stationary 59s within 0.32x height (movement 0.01 heights/s)
08:44:16,2026-09-23T03:14:33Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,60,human,person,0.65,-,0.0,WARNING,Stationary 106s within 0.06x height (movement 0.00 heights/s)
08:44:17,2026-09-23T03:14:33Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,117,human,person,0.65,-,0.0,WARNING,Stationary 31s within 0.22x height (movement 0.00 heights/s)
08:44:24,2026-09-23T03:14:33Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,132,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.15x height (movement 0.02 heights/s)
08:44:40,2026-09-23T03:14:42Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,19,human,person,0.65,-,0.0,WARNING,Stationary 9s within 0.19x height (movement 0.02 heights/s)
08:44:40,2026-09-23T03:14:42Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,35,human,person,0.65,-,0.0,WARNING,Stationary 9s within 0.11x height (movement 0.01 heights/s)
08:45:25,2026-09-23T03:15:35Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,INTRUSION_ALERT,8,human,person,0.879,-,0.0,UNKNOWN_INTRUDER,"UNKNOWN PERSON | INBOUND (Southbound) at (421, 288) | ID:NONE"
08:45:24,2026-09-23T03:15:35Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,55,human,person,0.65,-,0.0,WARNING,Stationary 9s within 0.02x height (movement 0.00 heights/s)
08:44:30,2026-09-23T03:15:35Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,GROUP_CONVERGENCE,41,human,person,0.6,-,0.0,NOTICE,"4 persons converged within 1.6 body-lengths (tracks [41, 62, 63, 64])"
08:44:28,2026-09-23T03:15:35Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,157,human,person,0.65,-,0.0,WARNING,Stationary 77s within 0.16x height (movement 0.02 heights/s)
08:45:30,2026-09-23T03:15:35Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,11,human,person,0.65,-,0.0,WARNING,Stationary 9s within 0.18x height (movement 0.02 heights/s)
08:44:33,2026-09-23T03:15:35Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,221,human,person,0.65,-,0.0,WARNING,Stationary 38s within 0.24x height (movement 0.00 heights/s)
08:44:39,2026-09-23T03:15:35Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,62,human,person,0.65,-,0.0,WARNING,Stationary 9s within 0.11x height (movement 0.01 heights/s)
08:44:33,2026-09-23T03:15:35Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,33,human,person,0.65,-,0.0,WARNING,Stationary 38s within 0.21x height (movement 0.02 heights/s)
08:45:30,2026-09-23T03:15:35Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,1,human,person,0.65,-,0.0,WARNING,Stationary 12s within 0.24x height (movement 0.04 heights/s)
08:44:39,2026-09-23T03:15:35Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,41,human,person,0.65,-,0.0,WARNING,Stationary 9s within 0.29x height (movement 0.03 heights/s)
08:44:34,2026-09-23T03:15:35Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,172,human,person,0.65,-,0.0,WARNING,Stationary 38s within 0.32x height (movement 0.01 heights/s)
08:44:57,2026-09-23T03:15:36Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,65,human,person,0.65,-,0.0,WARNING,Stationary 18s within 0.25x height (movement 0.01 heights/s)
08:44:34,2026-09-23T03:15:36Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,123,human,person,0.65,-,0.0,WARNING,Stationary 38s within 0.16x height (movement 0.01 heights/s)
08:45:18,2026-09-23T03:15:36Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,INTRUSION_ALERT,67,human,person,0.81,-,0.0,UNKNOWN_INTRUDER,"UNKNOWN PERSON | OUTBOUND (Northbound) at (479, 279) | ID:NONE"
08:44:34,2026-09-23T03:15:36Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,250,human,person,0.65,-,0.0,WARNING,Stationary 38s within 0.33x height (movement 0.02 heights/s)
08:45:18,2026-09-23T03:15:36Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,67,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.26x height (movement 0.02 heights/s)
08:44:34,2026-09-23T03:15:36Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,165,human,person,0.65,-,0.0,WARNING,Stationary 12s within 0.03x height (movement 0.00 heights/s)
08:45:18,2026-09-23T03:15:36Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,13,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.19x height (movement 0.02 heights/s)
08:44:39,2026-09-23T03:15:36Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,235,human,person,0.65,-,0.0,WARNING,Stationary 34s within 0.32x height (movement 0.04 heights/s)
08:45:27,2026-09-23T03:15:36Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,18,human,person,0.65,-,0.0,WARNING,Stationary 14s within 0.34x height (movement 0.02 heights/s)
08:45:32,2026-09-23T03:15:36Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,LOITERING,63,human,person,0.65,-,0.0,WARNING,Stationary 16s within 0.25x height (movement 0.02 heights/s)
08:44:39,2026-09-23T03:15:36Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,253,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.19x height (movement 0.02 heights/s)
08:44:39,2026-09-23T03:15:36Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,242,human,person,0.65,-,0.0,WARNING,Stationary 68s within 0.24x height (movement 0.01 heights/s)
08:45:33,2026-09-23T03:15:37Z,BOP-SECTOR-B,CAM-B-TRIPWIRE,INTRUSION_ALERT,12,human,person,0.856,-,0.0,UNKNOWN_INTRUDER,"UNKNOWN PERSON | OUTBOUND (Northbound) at (470, 274) | ID:NONE"
08:44:43,2026-09-23T03:15:37Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,201,human,person,0.65,-,0.0,WARNING,Stationary 18s within 0.01x height (movement 0.00 heights/s)
08:44:44,2026-09-23T03:15:37Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,190,human,person,0.65,-,0.0,WARNING,Stationary 23s within 0.17x height (movement 0.01 heights/s)
08:44:44,2026-09-23T03:15:37Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,181,human,person,0.65,-,0.0,WARNING,Stationary 23s within 0.07x height (movement 0.00 heights/s)
08:44:44,2026-09-23T03:15:37Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,143,human,person,0.65,-,0.0,WARNING,Stationary 23s within 0.17x height (movement 0.01 heights/s)
08:44:46,2026-09-23T03:15:37Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,85,human,person,0.65,-,0.0,WARNING,Stationary 17s within 0.31x height (movement 0.07 heights/s)
08:44:47,2026-09-23T03:15:37Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,254,human,person,0.65,-,0.0,WARNING,Stationary 16s within 0.03x height (movement 0.00 heights/s)
08:44:47,2026-09-23T03:15:38Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,243,human,person,0.65,-,0.0,WARNING,Stationary 16s within 0.17x height (movement 0.01 heights/s)
08:44:50,2026-09-23T03:15:38Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,268,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.16x height (movement 0.02 heights/s)
08:44:50,2026-09-23T03:15:38Z,BOP-SECTOR-A,CAM-A-PERIMETER,GROUP_CONVERGENCE,174,human,person,0.6,-,0.0,NOTICE,"3 persons converged within 1.6 body-lengths (tracks [174, 235, 262])"
08:44:52,2026-09-23T03:15:38Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,132,human,person,0.65,-,0.0,WARNING,Stationary 39s within 0.32x height (movement 0.02 heights/s)
08:44:53,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,157,human,person,0.65,-,0.0,WARNING,Stationary 101s within 0.16x height (movement 0.02 heights/s)
08:44:55,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,159,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.11x height (movement 0.01 heights/s)
08:44:56,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,271,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.11x height (movement 0.01 heights/s)
08:44:56,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,270,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.06x height (movement 0.01 heights/s)
08:44:56,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,269,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.07x height (movement 0.01 heights/s)
08:44:58,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,257,human,person,0.65,-,0.0,WARNING,Stationary 11s within 0.15x height (movement 0.01 heights/s)
08:44:59,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,33,human,person,0.65,-,0.0,WARNING,Stationary 64s within 0.22x height (movement 0.01 heights/s)
08:45:01,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,262,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.06x height (movement 0.01 heights/s)
08:45:01,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,235,human,person,0.65,-,0.0,WARNING,Stationary 55s within 0.33x height (movement 0.03 heights/s)
08:45:02,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,151,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.02x height (movement 0.00 heights/s)
08:45:04,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,201,human,person,0.65,-,0.0,WARNING,Stationary 38s within 0.15x height (movement 0.01 heights/s)
08:45:04,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,251,human,person,0.65,-,0.0,WARNING,Stationary 10s within 0.25x height (movement 0.02 heights/s)
08:45:05,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,190,human,person,0.65,-,0.0,WARNING,Stationary 44s within 0.27x height (movement 0.01 heights/s)
08:45:05,2026-09-23T03:15:39Z,BOP-SECTOR-A,CAM-A-PERIMETER,LOITERING,181,human,person,0.65,-,0.0,WARNING,Stationary 44s within 0.19x height (movement 0.00 heights/s)
